repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,class_value,class_name,video_name,trial_count,subject_count,session_count
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,1,high,28 days later,4,4,4
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,1,high,Dangerous Minds,1,1,1
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,1,high,My girl,1,1,1
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,1,high,Scream,3,3,3
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,outer_source,R04_S2_V2_outer_source,1;3,1;3,,,16,11,14,9,30,arousal,1,high,When Harry met Sally,2,2,2
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,valence,0,low,28 days later,3,3,3
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,valence,0,low,Dangerous Minds,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,valence,0,low,My girl,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,valence,0,low,Scream,3,3,3
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,valence,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,valence,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,0,low,28 days later,2,2,2
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,0,low,Dangerous Minds,2,2,2
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,0,low,Scream,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,1,high,28 days later,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,1,high,My girl,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,1,high,Scream,2,2,2
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,7,6,11,arousal,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,0,low,28 days later,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,0,low,Dangerous Minds,3,3,3
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,0,low,Fish called Wanda,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,0,low,Life is beautiful,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,0,low,My girl,2,2,2
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,0,low,The Shining 2,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,1,high,28 days later,2,2,2
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,1,high,Scream,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,valence,1,high,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,0,low,Dangerous Minds,3,3,3
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,0,low,Fish called Wanda,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,0,low,Life is beautiful,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,0,low,My girl,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,0,low,The Shining 2,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,0,low,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,1,high,28 days later,3,3,3
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,1,high,Dangerous Minds,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,1,high,Scream,1,1,1
4,2,2,R04_S2_V2,inner_subject_only,R04_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,7,9,19,arousal,1,high,When Harry met Sally,2,2,2
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,valence,0,low,Dangerous Minds,4,4,4
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,valence,0,low,Life is beautiful,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,valence,0,low,Scream,3,3,3
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,valence,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,valence,1,high,Scream,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,valence,1,high,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,0,low,Dangerous Minds,5,5,5
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,0,low,Life is beautiful,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,0,low,Scream,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,1,high,Dangerous Minds,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,1,high,Scream,3,3,3
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,9,4,14,arousal,1,high,When Harry met Sally,2,2,2
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,valence,0,low,28 days later,4,4,4
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,valence,0,low,Fish called Wanda,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,valence,0,low,My girl,3,3,3
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,valence,0,low,The Shining 2,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,valence,1,high,28 days later,2,2,2
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,valence,1,high,There is something about Mary,2,2,2
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,0,low,28 days later,2,2,2
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,0,low,Fish called Wanda,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,0,low,My girl,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,0,low,The Shining 2,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,0,low,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,1,high,28 days later,4,4,4
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,1,high,My girl,1,1,1
4,2,2,R04_S2_V2,inner_video_only,R04_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,12,5,16,arousal,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,valence,0,low,Dangerous Minds,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,valence,0,low,Scream,3,3,3
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,valence,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,arousal,0,low,Dangerous Minds,2,2,2
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,arousal,0,low,Scream,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,arousal,0,low,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,4,3,6,arousal,1,high,Scream,2,2,2
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,valence,0,low,28 days later,3,3,3
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,valence,0,low,My girl,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,valence,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,arousal,0,low,28 days later,2,2,2
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,arousal,1,high,28 days later,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,arousal,1,high,My girl,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,3,5,arousal,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,valence,0,low,Dangerous Minds,3,3,3
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,valence,0,low,Life is beautiful,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,valence,1,high,Scream,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,valence,1,high,When Harry met Sally,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,arousal,0,low,Dangerous Minds,3,3,3
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,arousal,0,low,Life is beautiful,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,arousal,1,high,Dangerous Minds,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,arousal,1,high,Scream,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,5,4,8,arousal,1,high,When Harry met Sally,2,2,2
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,valence,0,low,28 days later,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,valence,0,low,Fish called Wanda,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,valence,0,low,My girl,2,2,2
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,valence,0,low,The Shining 2,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,valence,1,high,28 days later,2,2,2
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,valence,1,high,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,arousal,0,low,Fish called Wanda,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,arousal,0,low,My girl,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,arousal,0,low,The Shining 2,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,arousal,0,low,There is something about Mary,1,1,1
4,2,2,R04_S2_V2,inner_joint,R04_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,7,5,11,arousal,1,high,28 days later,3,3,3
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,Dangerous Minds,4,4,4
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,Life is beautiful,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,Misery,4,4,4
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,Scream,3,3,3
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,The Champ,6,6,6
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,The Shining,2,2,2
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,The Visitors,3,3,3
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,0,low,When Harry met Sally,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,1,high,Mr. Bean,4,4,4
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,1,high,Scream,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,1,high,The Visitors,2,2,2
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,valence,1,high,When Harry met Sally,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,Dangerous Minds,5,5,5
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,Life is beautiful,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,Mr. Bean,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,Scream,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,The Champ,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,The Shining,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,The Visitors,2,2,2
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,0,low,When Harry met Sally,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,Dangerous Minds,1,1,1
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,Misery,3,3,3
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,Mr. Bean,2,2,2
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,Scream,3,3,3
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,The Champ,3,3,3
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,The Shining,2,2,2
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,The Visitors,5,5,5
4,2,3,R04_S2_V3,outer_source,R04_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,41,arousal,1,high,When Harry met Sally,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,Dangerous Minds,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,Misery,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,Scream,3,3,3
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,The Champ,6,6,6
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,The Shining,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,The Visitors,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,0,low,When Harry met Sally,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,1,high,Mr. Bean,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,valence,1,high,The Visitors,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,0,low,Dangerous Minds,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,0,low,Scream,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,0,low,The Visitors,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,0,low,When Harry met Sally,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,1,high,Misery,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,1,high,Mr. Bean,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,1,high,Scream,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,1,high,The Champ,3,3,3
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,1,high,The Shining,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,8,22,arousal,1,high,The Visitors,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,0,low,Dangerous Minds,3,3,3
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,0,low,Life is beautiful,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,0,low,Misery,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,0,low,The Shining,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,0,low,The Visitors,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,1,high,Mr. Bean,2,2,2
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,1,high,Scream,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,1,high,The Visitors,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,valence,1,high,When Harry met Sally,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,0,low,Dangerous Minds,3,3,3
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,0,low,Life is beautiful,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,0,low,Mr. Bean,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,0,low,The Champ,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,0,low,The Shining,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,Dangerous Minds,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,Misery,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,Mr. Bean,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,Scream,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,The Shining,1,1,1
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,The Visitors,3,3,3
4,2,3,R04_S2_V3,inner_subject_only,R04_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,19,arousal,1,high,When Harry met Sally,2,2,2
4,2,3,R04_S2_V3,inner_video_only,R04_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,9,4,14,valence,0,low,Dangerous Minds,4,4,4
4,2,3,R04_S2_V3,inner_video_only,R04_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,9,4,14,valence,0,low,Life is beautiful,1,1,1
