dataset,participant_id,session_id,chronological_position,video_order,presentation_id,video_name,video_id,content_id,source,canonical_quadrant,emotion_name,stimulus_duration_sec,timeline_start_sec,timeline_end_sec,timeline_duration_sec,timeline_end_is_fallback,segment_file,segment_available,segment_valid,segment_type,is_baseline,is_emotional_stimulus,valence_rating,arousal_rating,dominance_rating,valence_rating_count,arousal_rating_count,rating_policy_status,eeg_available,emg_available,ecg_available,gsr_available,raw_xdf_file,preprocessed_hdf5_file,participant_session_key,source_database_rows,identity_conflict_flag,notes,raw_emg_unit_id,raw_emg_unit_type,raw_emg_boundary_covered,raw_emg_observed_samples,raw_emg_expected_samples,raw_emg_sample_coverage_ratio,raw_emg_max_gap_sec,raw_emg_gap_ok,emg_ch1_finite_fraction,emg_ch2_finite_fraction,emg_ch1_exact_flatline,emg_ch2_exact_flatline,emg_ch1_low_variability_warning,emg_ch2_low_variability_warning,emg_ch1_std,emg_ch2_std,emg_ch1_robust_range,emg_ch2_robust_range,raw_emg_two_channel_eligible,raw_emg_one_channel_eligible,raw_emg_eligibility_reason
DEJA-VU,P025,S001,4,14,P025_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,917.0,1060.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,4.0,4.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P025_S001_p4,presentation,True,73214,73216,0.9999726835664335,0.001953180064447224,True,1.0,1.0,False,False,False,False,0.1154682572923889,0.15468487767867842,0.47892945766448936,0.639138813018798,True,True,PASS
DEJA-VU,P026,S001,1,2,P026_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,4.0,2.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P026_S001_p1,presentation,True,94096,94208,0.9988111413043478,0.0019554459722712636,True,1.0,1.0,False,False,False,False,0.16406994129671865,0.5198907744418855,0.6670096904039385,1.8325424671173103,True,True,PASS
DEJA-VU,P026,S001,2,6,P026_S001_p2,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,349.0,508.0,159.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,9.0,5.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P026_S001_p2,presentation,True,81311,81408,0.9988084709119497,0.0019554459722712636,True,1.0,1.0,False,False,False,False,0.10988118222937428,0.0696126378113692,0.5350703358650204,0.35350847244262695,True,True,PASS
DEJA-VU,P026,S001,3,10,P026_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,641.0,813.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,2.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P026_S001_p3,presentation,True,87960,88064,0.9988190406976745,0.0019554459722712636,True,1.0,1.0,False,False,False,False,0.0724661325002002,0.10025944974687198,0.2526619005203248,0.41615286827087417,True,True,PASS
DEJA-VU,P026,S001,4,14,P026_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,946.0,1089.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,5.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P026_S001_p4,presentation,True,73129,73216,0.9988117351398601,0.0019554459722712636,True,1.0,1.0,False,False,False,False,0.05428293939843597,0.2585522545380757,0.22826198577880863,0.835045204162598,True,True,PASS
DEJA-VU,P027,S001,1,2,P027_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,4.0,6.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P027_S001_p1,presentation,True,94075,94208,0.9985882302989131,0.0019558933563530445,True,1.0,1.0,False,False,False,False,0.20625385563715173,0.09981192814111968,0.9110288619995117,0.3810969638824462,True,True,PASS
DEJA-VU,P027,S001,2,6,P027_S001_p2,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,349.0,530.0,181.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,1.0,8.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P027_S001_p2,presentation,True,92541,92672,0.9985864122928176,0.0019558933563530445,True,1.0,1.0,False,False,False,False,0.19629784983376525,0.05794909116059208,0.6508064270019531,0.28968849182128853,True,True,PASS
DEJA-VU,P027,S001,3,10,P027_S001_p3,Scream,scream,filmstim_scream,FilmStim,B,Fear,216.0,663.0,879.0,216.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,1.0,8.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P027_S001_p3,presentation,True,110435,110592,0.9985803674768519,0.0019558933563530445,True,1.0,1.0,False,False,False,False,0.06146681011635107,0.18085226381871108,0.2373523712158203,0.5840001010894778,True,True,PASS
DEJA-VU,P027,S001,4,14,P027_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,1012.0,1142.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,5.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P027_S001_p4,presentation,True,66466,66560,0.9985877403846154,0.0019558933563530445,True,1.0,1.0,False,False,False,False,0.08733079859717094,0.058527557066933,0.35582566261291504,0.2972323417663585,True,True,PASS
DEJA-VU,P028,S001,1,2,P028_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,8.0,2.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P028_S001_p1,presentation,True,94205,94208,0.9999681555706522,0.0019531800353433937,True,1.0,1.0,False,False,False,False,0.0685710008621684,0.07178453871250624,0.25290489196777344,0.35401336669922046,True,True,PASS
DEJA-VU,P028,S001,2,6,P028_S001_p2,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,349.0,569.0,220.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,1.0,6.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P028_S001_p2,presentation,True,112637,112640,0.9999733664772728,0.0019531800353433937,True,1.0,1.0,False,False,False,False,0.08586499361076909,0.06665874476029013,0.3539009094238281,0.3846868133544916,True,True,PASS
DEJA-VU,P028,S001,3,10,P028_S001_p3,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,702.0,883.0,181.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,1.0,5.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P028_S001_p3,presentation,True,92670,92672,0.9999784185082873,0.0019531800353433937,True,1.0,1.0,False,False,False,False,0.09732995779467879,0.06592473492387482,0.3877885913848882,0.38703977584838967,True,True,PASS
DEJA-VU,P028,S001,4,14,P028_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,1016.0,1146.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,5.0,2.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,,P028_S001_p4,presentation,True,66558,66560,0.9999699519230769,0.0019531800353433937,True,1.0,1.0,False,False,False,False,0.05076526714219365,0.05730193878826605,0.21405070304870577,0.3556532859802246,True,True,PASS
